name,age,categories,type,premise,hypothesis
Andrew,52,young,nospec,Andrew is 52.,Andrew is young.
Andrew,52,middle aged,specified,Andrew's age is 52.,Andrew is middle aged.
Andrew,52,middle aged,nospec,Andrew is 52.,Andrew is middle aged.
Andrew,52,old,specified,Andrew's age is 52.,Andrew is old.
Andrew,52,old,nospec,Andrew is 52.,Andrew is old.
Andrew,53,young,specified,Andrew's age is 53.,Andrew is young.
Andrew,53,young,nospec,Andrew is 53.,Andrew is young.
Andrew,53,middle aged,specified,Andrew's age is 53.,Andrew is middle aged.
Andrew,53,middle aged,nospec,Andrew is 53.,Andrew is middle aged.
Andrew,53,old,specified,Andrew's age is 53.,Andrew is old.
Andrew,53,old,nospec,Andrew is 53.,Andrew is old.
Andrew,54,young,specified,Andrew's age is 54.,Andrew is young.
Andrew,54,young,nospec,Andrew is 54.,Andrew is young.
Andrew,54,middle aged,specified,Andrew's age is 54.,Andrew is middle aged.
Andrew,54,middle aged,nospec,Andrew is 54.,Andrew is middle aged.
Andrew,54,old,specified,Andrew's age is 54.,Andrew is old.
Andrew,54,old,nospec,Andrew is 54.,Andrew is old.
Andrew,55,young,specified,Andrew's age is 55.,Andrew is young.
Andrew,55,young,nospec,Andrew is 55.,Andrew is young.
Andrew,55,middle aged,specified,Andrew's age is 55.,Andrew is middle aged.
Andrew,55,middle aged,nospec,Andrew is 55.,Andrew is middle aged.
Andrew,55,old,specified,Andrew's age is 55.,Andrew is old.
Andrew,55,old,nospec,Andrew is 55.,Andrew is old.
Andrew,56,young,specified,Andrew's age is 56.,Andrew is young.
Andrew,56,young,nospec,Andrew is 56.,Andrew is young.
Andrew,56,middle aged,specified,Andrew's age is 56.,Andrew is middle aged.
Andrew,56,middle aged,nospec,Andrew is 56.,Andrew is middle aged.
Andrew,56,old,specified,Andrew's age is 56.,Andrew is old.
Andrew,56,old,nospec,Andrew is 56.,Andrew is old.
Andrew,57,young,specified,Andrew's age is 57.,Andrew is young.
Andrew,57,young,nospec,Andrew is 57.,Andrew is young.
Andrew,57,middle aged,specified,Andrew's age is 57.,Andrew is middle aged.
Andrew,57,middle aged,nospec,Andrew is 57.,Andrew is middle aged.
Andrew,57,old,specified,Andrew's age is 57.,Andrew is old.
Andrew,57,old,nospec,Andrew is 57.,Andrew is old.
Andrew,58,young,specified,Andrew's age is 58.,Andrew is young.
Andrew,58,young,nospec,Andrew is 58.,Andrew is young.
Andrew,58,middle aged,specified,Andrew's age is 58.,Andrew is middle aged.
Andrew,58,middle aged,nospec,Andrew is 58.,Andrew is middle aged.
Andrew,58,old,specified,Andrew's age is 58.,Andrew is old.
Andrew,58,old,nospec,Andrew is 58.,Andrew is old.
Andrew,59,young,specified,Andrew's age is 59.,Andrew is young.
Andrew,59,young,nospec,Andrew is 59.,Andrew is young.
Andrew,59,middle aged,specified,Andrew's age is 59.,Andrew is middle aged.
Andrew,59,middle aged,nospec,Andrew is 59.,Andrew is middle aged.
Andrew,59,old,specified,Andrew's age is 59.,Andrew is old.
Andrew,59,old,nospec,Andrew is 59.,Andrew is old.
Andrew,60,young,specified,Andrew's age is 60.,Andrew is young.
Andrew,60,young,nospec,Andrew is 60.,Andrew is young.
Andrew,60,middle aged,specified,Andrew's age is 60.,Andrew is middle aged.
Andrew,60,middle aged,nospec,Andrew is 60.,Andrew is middle aged.
Andrew,60,old,specified,Andrew's age is 60.,Andrew is old.
Andrew,60,old,nospec,Andrew is 60.,Andrew is old.
Andrew,61,young,specified,Andrew's age is 61.,Andrew is young.
Andrew,61,young,nospec,Andrew is 61.,Andrew is young.
Andrew,61,middle aged,specified,Andrew's age is 61.,Andrew is middle aged.
Andrew,61,middle aged,nospec,Andrew is 61.,Andrew is middle aged.
Andrew,61,old,specified,Andrew's age is 61.,Andrew is old.
Andrew,61,old,nospec,Andrew is 61.,Andrew is old.
Andrew,62,young,specified,Andrew's age is 62.,Andrew is young.
Andrew,62,young,nospec,Andrew is 62.,Andrew is young.
Andrew,62,middle aged,specified,Andrew's age is 62.,Andrew is middle aged.
Andrew,62,middle aged,nospec,Andrew is 62.,Andrew is middle aged.
Andrew,62,old,specified,Andrew's age is 62.,Andrew is old.
Andrew,62,old,nospec,Andrew is 62.,Andrew is old.
Andrew,63,young,specified,Andrew's age is 63.,Andrew is young.
Andrew,63,young,nospec,Andrew is 63.,Andrew is young.
Andrew,63,middle aged,specified,Andrew's age is 63.,Andrew is middle aged.
Andrew,63,middle aged,nospec,Andrew is 63.,Andrew is middle aged.
Andrew,63,old,specified,Andrew's age is 63.,Andrew is old.
Andrew,63,old,nospec,Andrew is 63.,Andrew is old.
Andrew,64,young,specified,Andrew's age is 64.,Andrew is young.
Andrew,64,young,nospec,Andrew is 64.,Andrew is young.
Andrew,64,middle aged,specified,Andrew's age is 64.,Andrew is middle aged.
Andrew,64,middle aged,nospec,Andrew is 64.,Andrew is middle aged.
Andrew,64,old,specified,Andrew's age is 64.,Andrew is old.
Andrew,64,old,nospec,Andrew is 64.,Andrew is old.
Andrew,65,young,specified,Andrew's age is 65.,Andrew is young.
Andrew,65,young,nospec,Andrew is 65.,Andrew is young.
Andrew,65,middle aged,specified,Andrew's age is 65.,Andrew is middle aged.
Andrew,65,middle aged,nospec,Andrew is 65.,Andrew is middle aged.
Andrew,65,old,specified,Andrew's age is 65.,Andrew is old.
Andrew,65,old,nospec,Andrew is 65.,Andrew is old.
Andrew,66,young,specified,Andrew's age is 66.,Andrew is young.
Andrew,66,young,nospec,Andrew is 66.,Andrew is young.
Andrew,66,middle aged,specified,Andrew's age is 66.,Andrew is middle aged.
Andrew,66,middle aged,nospec,Andrew is 66.,Andrew is middle aged.
Andrew,66,old,specified,Andrew's age is 66.,Andrew is old.
Andrew,66,old,nospec,Andrew is 66.,Andrew is old.
Andrew,67,young,specified,Andrew's age is 67.,Andrew is young.
Andrew,67,young,nospec,Andrew is 67.,Andrew is young.
Andrew,67,middle aged,specified,Andrew's age is 67.,Andrew is middle aged.
Andrew,67,middle aged,nospec,Andrew is 67.,Andrew is middle aged.
Andrew,67,old,specified,Andrew's age is 67.,Andrew is old.
Andrew,67,old,nospec,Andrew is 67.,Andrew is old.
Andrew,68,young,specified,Andrew's age is 68.,Andrew is young.
Andrew,68,young,nospec,Andrew is 68.,Andrew is young.
Andrew,68,middle aged,specified,Andrew's age is 68.,Andrew is middle aged.
Andrew,68,middle aged,nospec,Andrew is 68.,Andrew is middle aged.
Andrew,68,old,specified,Andrew's age is 68.,Andrew is old.
Andrew,68,old,nospec,Andrew is 68.,Andrew is old.
Andrew,69,young,specified,Andrew's age is 69.,Andrew is young.
Andrew,69,young,nospec,Andrew is 69.,Andrew is young.
Andrew,69,middle aged,specified,Andrew's age is 69.,Andrew is middle aged.
Andrew,69,middle aged,nospec,Andrew is 69.,Andrew is middle aged.
Andrew,69,old,specified,Andrew's age is 69.,Andrew is old.
Andrew,69,old,nospec,Andrew is 69.,Andrew is old.
Andrew,70,young,specified,Andrew's age is 70.,Andrew is young.
Andrew,70,young,nospec,Andrew is 70.,Andrew is young.
Andrew,70,middle aged,specified,Andrew's age is 70.,Andrew is middle aged.
Andrew,70,middle aged,nospec,Andrew is 70.,Andrew is middle aged.
Andrew,70,old,specified,Andrew's age is 70.,Andrew is old.
Andrew,70,old,nospec,Andrew is 70.,Andrew is old.
Andrew,71,young,specified,Andrew's age is 71.,Andrew is young.
Andrew,71,young,nospec,Andrew is 71.,Andrew is young.
Andrew,71,middle aged,specified,Andrew's age is 71.,Andrew is middle aged.
Andrew,71,middle aged,nospec,Andrew is 71.,Andrew is middle aged.
Andrew,71,old,specified,Andrew's age is 71.,Andrew is old.
Andrew,71,old,nospec,Andrew is 71.,Andrew is old.
Andrew,72,young,specified,Andrew's age is 72.,Andrew is young.
Andrew,72,young,nospec,Andrew is 72.,Andrew is young.
Andrew,72,middle aged,specified,Andrew's age is 72.,Andrew is middle aged.
Andrew,72,middle aged,nospec,Andrew is 72.,Andrew is middle aged.
Andrew,72,old,specified,Andrew's age is 72.,Andrew is old.
Andrew,72,old,nospec,Andrew is 72.,Andrew is old.
Andrew,73,young,specified,Andrew's age is 73.,Andrew is young.
Andrew,73,young,nospec,Andrew is 73.,Andrew is young.
Andrew,73,middle aged,specified,Andrew's age is 73.,Andrew is middle aged.
Andrew,73,middle aged,nospec,Andrew is 73.,Andrew is middle aged.
Andrew,73,old,specified,Andrew's age is 73.,Andrew is old.
Andrew,73,old,nospec,Andrew is 73.,Andrew is old.
Andrew,74,young,specified,Andrew's age is 74.,Andrew is young.
Andrew,74,young,nospec,Andrew is 74.,Andrew is young.
Andrew,74,middle aged,specified,Andrew's age is 74.,Andrew is middle aged.
Andrew,74,middle aged,nospec,Andrew is 74.,Andrew is middle aged.
Andrew,74,old,specified,Andrew's age is 74.,Andrew is old.
Andrew,74,old,nospec,Andrew is 74.,Andrew is old.
Andrew,75,young,specified,Andrew's age is 75.,Andrew is young.
Andrew,75,young,nospec,Andrew is 75.,Andrew is young.
Andrew,75,middle aged,specified,Andrew's age is 75.,Andrew is middle aged.
Andrew,75,middle aged,nospec,Andrew is 75.,Andrew is middle aged.
Andrew,75,old,specified,Andrew's age is 75.,Andrew is old.
Andrew,75,old,nospec,Andrew is 75.,Andrew is old.
Andrew,76,young,specified,Andrew's age is 76.,Andrew is young.
Andrew,76,young,nospec,Andrew is 76.,Andrew is young.
Andrew,76,middle aged,specified,Andrew's age is 76.,Andrew is middle aged.
Andrew,76,middle aged,nospec,Andrew is 76.,Andrew is middle aged.
Andrew,76,old,specified,Andrew's age is 76.,Andrew is old.
Andrew,76,old,nospec,Andrew is 76.,Andrew is old.
Andrew,77,young,specified,Andrew's age is 77.,Andrew is young.
Andrew,77,young,nospec,Andrew is 77.,Andrew is young.
Andrew,77,middle aged,specified,Andrew's age is 77.,Andrew is middle aged.
Andrew,77,middle aged,nospec,Andrew is 77.,Andrew is middle aged.
Andrew,77,old,specified,Andrew's age is 77.,Andrew is old.
Andrew,77,old,nospec,Andrew is 77.,Andrew is old.
Andrew,78,young,specified,Andrew's age is 78.,Andrew is young.
Andrew,78,young,nospec,Andrew is 78.,Andrew is young.
Andrew,78,middle aged,specified,Andrew's age is 78.,Andrew is middle aged.
Andrew,78,middle aged,nospec,Andrew is 78.,Andrew is middle aged.
Andrew,78,old,specified,Andrew's age is 78.,Andrew is old.
Andrew,78,old,nospec,Andrew is 78.,Andrew is old.
Andrew,79,young,specified,Andrew's age is 79.,Andrew is young.
Andrew,79,young,nospec,Andrew is 79.,Andrew is young.
Andrew,79,middle aged,specified,Andrew's age is 79.,Andrew is middle aged.
Andrew,79,middle aged,nospec,Andrew is 79.,Andrew is middle aged.
Andrew,79,old,specified,Andrew's age is 79.,Andrew is old.
Andrew,79,old,nospec,Andrew is 79.,Andrew is old.
Andrew,80,young,specified,Andrew's age is 80.,Andrew is young.
Andrew,80,young,nospec,Andrew is 80.,Andrew is young.
Andrew,80,middle aged,specified,Andrew's age is 80.,Andrew is middle aged.
Andrew,80,middle aged,nospec,Andrew is 80.,Andrew is middle aged.
Andrew,80,old,specified,Andrew's age is 80.,Andrew is old.
Andrew,80,old,nospec,Andrew is 80.,Andrew is old.
Andrew,81,young,specified,Andrew's age is 81.,Andrew is young.
Andrew,81,young,nospec,Andrew is 81.,Andrew is young.
Andrew,81,middle aged,specified,Andrew's age is 81.,Andrew is middle aged.
Andrew,81,middle aged,nospec,Andrew is 81.,Andrew is middle aged.
Andrew,81,old,specified,Andrew's age is 81.,Andrew is old.
Andrew,81,old,nospec,Andrew is 81.,Andrew is old.
Andrew,82,young,specified,Andrew's age is 82.,Andrew is young.
Andrew,82,young,nospec,Andrew is 82.,Andrew is young.
Andrew,82,middle aged,specified,Andrew's age is 82.,Andrew is middle aged.
Andrew,82,middle aged,nospec,Andrew is 82.,Andrew is middle aged.
Andrew,82,old,specified,Andrew's age is 82.,Andrew is old.
Andrew,82,old,nospec,Andrew is 82.,Andrew is old.
Andrew,83,young,specified,Andrew's age is 83.,Andrew is young.
Andrew,83,young,nospec,Andrew is 83.,Andrew is young.
Andrew,83,middle aged,specified,Andrew's age is 83.,Andrew is middle aged.
Andrew,83,middle aged,nospec,Andrew is 83.,Andrew is middle aged.
Andrew,83,old,specified,Andrew's age is 83.,Andrew is old.
Andrew,83,old,nospec,Andrew is 83.,Andrew is old.
Andrew,84,young,specified,Andrew's age is 84.,Andrew is young.
Andrew,84,young,nospec,Andrew is 84.,Andrew is young.
Andrew,84,middle aged,specified,Andrew's age is 84.,Andrew is middle aged.
Andrew,84,middle aged,nospec,Andrew is 84.,Andrew is middle aged.
Andrew,84,old,specified,Andrew's age is 84.,Andrew is old.
Andrew,84,old,nospec,Andrew is 84.,Andrew is old.
Andrew,85,young,specified,Andrew's age is 85.,Andrew is young.
Andrew,85,young,nospec,Andrew is 85.,Andrew is young.
Andrew,85,middle aged,specified,Andrew's age is 85.,Andrew is middle aged.
Andrew,85,middle aged,nospec,Andrew is 85.,Andrew is middle aged.
Andrew,85,old,specified,Andrew's age is 85.,Andrew is old.
Andrew,85,old,nospec,Andrew is 85.,Andrew is old.
Andrew,86,young,specified,Andrew's age is 86.,Andrew is young.
Andrew,86,young,nospec,Andrew is 86.,Andrew is young.
Andrew,86,middle aged,specified,Andrew's age is 86.,Andrew is middle aged.
Andrew,86,middle aged,nospec,Andrew is 86.,Andrew is middle aged.
Andrew,86,old,specified,Andrew's age is 86.,Andrew is old.
Andrew,86,old,nospec,Andrew is 86.,Andrew is old.
Andrew,87,young,specified,Andrew's age is 87.,Andrew is young.
Andrew,87,young,nospec,Andrew is 87.,Andrew is young.
Andrew,87,middle aged,specified,Andrew's age is 87.,Andrew is middle aged.
Andrew,87,middle aged,nospec,Andrew is 87.,Andrew is middle aged.
Andrew,87,old,specified,Andrew's age is 87.,Andrew is old.
Andrew,87,old,nospec,Andrew is 87.,Andrew is old.
Andrew,88,young,specified,Andrew's age is 88.,Andrew is young.
Andrew,88,young,nospec,Andrew is 88.,Andrew is young.
Andrew,88,middle aged,specified,Andrew's age is 88.,Andrew is middle aged.
Andrew,88,middle aged,nospec,Andrew is 88.,Andrew is middle aged.
Andrew,88,old,specified,Andrew's age is 88.,Andrew is old.
Andrew,88,old,nospec,Andrew is 88.,Andrew is old.
Andrew,89,young,specified,Andrew's age is 89.,Andrew is young.
Andrew,89,young,nospec,Andrew is 89.,Andrew is young.
Andrew,89,middle aged,specified,Andrew's age is 89.,Andrew is middle aged.
Andrew,89,middle aged,nospec,Andrew is 89.,Andrew is middle aged.
Andrew,89,old,specified,Andrew's age is 89.,Andrew is old.
Andrew,89,old,nospec,Andrew is 89.,Andrew is old.
Andrew,90,young,specified,Andrew's age is 90.,Andrew is young.
Andrew,90,young,nospec,Andrew is 90.,Andrew is young.
Andrew,90,middle aged,specified,Andrew's age is 90.,Andrew is middle aged.
Andrew,90,middle aged,nospec,Andrew is 90.,Andrew is middle aged.
Andrew,90,old,specified,Andrew's age is 90.,Andrew is old.
Andrew,90,old,nospec,Andrew is 90.,Andrew is old.
Andrew,91,young,specified,Andrew's age is 91.,Andrew is young.
Andrew,91,young,nospec,Andrew is 91.,Andrew is young.
Andrew,91,middle aged,specified,Andrew's age is 91.,Andrew is middle aged.
Andrew,91,middle aged,nospec,Andrew is 91.,Andrew is middle aged.
Andrew,91,old,specified,Andrew's age is 91.,Andrew is old.
Andrew,91,old,nospec,Andrew is 91.,Andrew is old.
Andrew,92,young,specified,Andrew's age is 92.,Andrew is young.
Andrew,92,young,nospec,Andrew is 92.,Andrew is young.
Andrew,92,middle aged,specified,Andrew's age is 92.,Andrew is middle aged.
Andrew,92,middle aged,nospec,Andrew is 92.,Andrew is middle aged.
Andrew,92,old,specified,Andrew's age is 92.,Andrew is old.
Andrew,92,old,nospec,Andrew is 92.,Andrew is old.
Andrew,93,young,specified,Andrew's age is 93.,Andrew is young.
Andrew,93,young,nospec,Andrew is 93.,Andrew is young.
Andrew,93,middle aged,specified,Andrew's age is 93.,Andrew is middle aged.
Andrew,93,middle aged,nospec,Andrew is 93.,Andrew is middle aged.
Andrew,93,old,specified,Andrew's age is 93.,Andrew is old.
Andrew,93,old,nospec,Andrew is 93.,Andrew is old.
Andrew,94,young,specified,Andrew's age is 94.,Andrew is young.
Andrew,94,young,nospec,Andrew is 94.,Andrew is young.
Andrew,94,middle aged,specified,Andrew's age is 94.,Andrew is middle aged.
Andrew,94,middle aged,nospec,Andrew is 94.,Andrew is middle aged.
Andrew,94,old,specified,Andrew's age is 94.,Andrew is old.
Andrew,94,old,nospec,Andrew is 94.,Andrew is old.
Andrew,95,young,specified,Andrew's age is 95.,Andrew is young.
Andrew,95,young,nospec,Andrew is 95.,Andrew is young.
Andrew,95,middle aged,specified,Andrew's age is 95.,Andrew is middle aged.
Andrew,95,middle aged,nospec,Andrew is 95.,Andrew is middle aged.
Andrew,95,old,specified,Andrew's age is 95.,Andrew is old.
Andrew,95,old,nospec,Andrew is 95.,Andrew is old.
Andrew,96,young,specified,Andrew's age is 96.,Andrew is young.
Andrew,96,young,nospec,Andrew is 96.,Andrew is young.
Andrew,96,middle aged,specified,Andrew's age is 96.,Andrew is middle aged.
Andrew,96,middle aged,nospec,Andrew is 96.,Andrew is middle aged.
Andrew,96,old,specified,Andrew's age is 96.,Andrew is old.
Andrew,96,old,nospec,Andrew is 96.,Andrew is old.
Andrew,97,young,specified,Andrew's age is 97.,Andrew is young.
Andrew,97,young,nospec,Andrew is 97.,Andrew is young.
Andrew,97,middle aged,specified,Andrew's age is 97.,Andrew is middle aged.
Andrew,97,middle aged,nospec,Andrew is 97.,Andrew is middle aged.
Andrew,97,old,specified,Andrew's age is 97.,Andrew is old.
Andrew,97,old,nospec,Andrew is 97.,Andrew is old.
Andrew,98,young,specified,Andrew's age is 98.,Andrew is young.
Andrew,98,young,nospec,Andrew is 98.,Andrew is young.
Andrew,98,middle aged,specified,Andrew's age is 98.,Andrew is middle aged.
Andrew,98,middle aged,nospec,Andrew is 98.,Andrew is middle aged.
Andrew,98,old,specified,Andrew's age is 98.,Andrew is old.
Andrew,98,old,nospec,Andrew is 98.,Andrew is old.
Andrew,99,young,specified,Andrew's age is 99.,Andrew is young.
Andrew,99,young,nospec,Andrew is 99.,Andrew is young.
Andrew,99,middle aged,specified,Andrew's age is 99.,Andrew is middle aged.
Andrew,99,middle aged,nospec,Andrew is 99.,Andrew is middle aged.
Andrew,99,old,specified,Andrew's age is 99.,Andrew is old.
Andrew,99,old,nospec,Andrew is 99.,Andrew is old.
Andrew,100,young,specified,Andrew's age is 100.,Andrew is young.
Andrew,100,young,nospec,Andrew is 100.,Andrew is young.
Andrew,100,middle aged,specified,Andrew's age is 100.,Andrew is middle aged.
