location,temperature,categories,premise,hypothesis
in the basement,-30,cold,It is cold in the basement.,It is -30 degrees celsius in the basement.
in the basement,-30,cool,It is cool in the basement.,It is -30 degrees celsius in the basement.
in the basement,-30,warm,It is warm in the basement.,It is -30 degrees celsius in the basement.
in the basement,-30,hot,It is hot in the basement.,It is -30 degrees celsius in the basement.
in the basement,-29,freezing,It is freezing in the basement.,It is -29 degrees celsius in the basement.
in the basement,-29,cold,It is cold in the basement.,It is -29 degrees celsius in the basement.
in the basement,-29,cool,It is cool in the basement.,It is -29 degrees celsius in the basement.
in the basement,-29,warm,It is warm in the basement.,It is -29 degrees celsius in the basement.
in the basement,-29,hot,It is hot in the basement.,It is -29 degrees celsius in the basement.
in the basement,-28,freezing,It is freezing in the basement.,It is -28 degrees celsius in the basement.
in the basement,-28,cold,It is cold in the basement.,It is -28 degrees celsius in the basement.
in the basement,-28,cool,It is cool in the basement.,It is -28 degrees celsius in the basement.
in the basement,-28,warm,It is warm in the basement.,It is -28 degrees celsius in the basement.
in the basement,-28,hot,It is hot in the basement.,It is -28 degrees celsius in the basement.
in the basement,-27,freezing,It is freezing in the basement.,It is -27 degrees celsius in the basement.
in the basement,-27,cold,It is cold in the basement.,It is -27 degrees celsius in the basement.
in the basement,-27,cool,It is cool in the basement.,It is -27 degrees celsius in the basement.
in the basement,-27,warm,It is warm in the basement.,It is -27 degrees celsius in the basement.
in the basement,-27,hot,It is hot in the basement.,It is -27 degrees celsius in the basement.
in the basement,-26,freezing,It is freezing in the basement.,It is -26 degrees celsius in the basement.
in the basement,-26,cold,It is cold in the basement.,It is -26 degrees celsius in the basement.
in the basement,-26,cool,It is cool in the basement.,It is -26 degrees celsius in the basement.
in the basement,-26,warm,It is warm in the basement.,It is -26 degrees celsius in the basement.
in the basement,-26,hot,It is hot in the basement.,It is -26 degrees celsius in the basement.
in the basement,-25,freezing,It is freezing in the basement.,It is -25 degrees celsius in the basement.
in the basement,-25,cold,It is cold in the basement.,It is -25 degrees celsius in the basement.
in the basement,-25,cool,It is cool in the basement.,It is -25 degrees celsius in the basement.
in the basement,-25,warm,It is warm in the basement.,It is -25 degrees celsius in the basement.
in the basement,-25,hot,It is hot in the basement.,It is -25 degrees celsius in the basement.
in the basement,-24,freezing,It is freezing in the basement.,It is -24 degrees celsius in the basement.
in the basement,-24,cold,It is cold in the basement.,It is -24 degrees celsius in the basement.
in the basement,-24,cool,It is cool in the basement.,It is -24 degrees celsius in the basement.
in the basement,-24,warm,It is warm in the basement.,It is -24 degrees celsius in the basement.
in the basement,-24,hot,It is hot in the basement.,It is -24 degrees celsius in the basement.
in the basement,-23,freezing,It is freezing in the basement.,It is -23 degrees celsius in the basement.
in the basement,-23,cold,It is cold in the basement.,It is -23 degrees celsius in the basement.
in the basement,-23,cool,It is cool in the basement.,It is -23 degrees celsius in the basement.
in the basement,-23,warm,It is warm in the basement.,It is -23 degrees celsius in the basement.
in the basement,-23,hot,It is hot in the basement.,It is -23 degrees celsius in the basement.
in the basement,-22,freezing,It is freezing in the basement.,It is -22 degrees celsius in the basement.
in the basement,-22,cold,It is cold in the basement.,It is -22 degrees celsius in the basement.
in the basement,-22,cool,It is cool in the basement.,It is -22 degrees celsius in the basement.
in the basement,-22,warm,It is warm in the basement.,It is -22 degrees celsius in the basement.
in the basement,-22,hot,It is hot in the basement.,It is -22 degrees celsius in the basement.
in the basement,-21,freezing,It is freezing in the basement.,It is -21 degrees celsius in the basement.
in the basement,-21,cold,It is cold in the basement.,It is -21 degrees celsius in the basement.
in the basement,-21,cool,It is cool in the basement.,It is -21 degrees celsius in the basement.
in the basement,-21,warm,It is warm in the basement.,It is -21 degrees celsius in the basement.
in the basement,-21,hot,It is hot in the basement.,It is -21 degrees celsius in the basement.
in the basement,-20,freezing,It is freezing in the basement.,It is -20 degrees celsius in the basement.
in the basement,-20,cold,It is cold in the basement.,It is -20 degrees celsius in the basement.
in the basement,-20,cool,It is cool in the basement.,It is -20 degrees celsius in the basement.
in the basement,-20,warm,It is warm in the basement.,It is -20 degrees celsius in the basement.
in the basement,-20,hot,It is hot in the basement.,It is -20 degrees celsius in the basement.
in the basement,-19,freezing,It is freezing in the basement.,It is -19 degrees celsius in the basement.
in the basement,-19,cold,It is cold in the basement.,It is -19 degrees celsius in the basement.
in the basement,-19,cool,It is cool in the basement.,It is -19 degrees celsius in the basement.
in the basement,-19,warm,It is warm in the basement.,It is -19 degrees celsius in the basement.
in the basement,-19,hot,It is hot in the basement.,It is -19 degrees celsius in the basement.
in the basement,-18,freezing,It is freezing in the basement.,It is -18 degrees celsius in the basement.
in the basement,-18,cold,It is cold in the basement.,It is -18 degrees celsius in the basement.
in the basement,-18,cool,It is cool in the basement.,It is -18 degrees celsius in the basement.
in the basement,-18,warm,It is warm in the basement.,It is -18 degrees celsius in the basement.
in the basement,-18,hot,It is hot in the basement.,It is -18 degrees celsius in the basement.
in the basement,-17,freezing,It is freezing in the basement.,It is -17 degrees celsius in the basement.
in the basement,-17,cold,It is cold in the basement.,It is -17 degrees celsius in the basement.
in the basement,-17,cool,It is cool in the basement.,It is -17 degrees celsius in the basement.
in the basement,-17,warm,It is warm in the basement.,It is -17 degrees celsius in the basement.
in the basement,-17,hot,It is hot in the basement.,It is -17 degrees celsius in the basement.
in the basement,-16,freezing,It is freezing in the basement.,It is -16 degrees celsius in the basement.
in the basement,-16,cold,It is cold in the basement.,It is -16 degrees celsius in the basement.
in the basement,-16,cool,It is cool in the basement.,It is -16 degrees celsius in the basement.
in the basement,-16,warm,It is warm in the basement.,It is -16 degrees celsius in the basement.
in the basement,-16,hot,It is hot in the basement.,It is -16 degrees celsius in the basement.
in the basement,-15,freezing,It is freezing in the basement.,It is -15 degrees celsius in the basement.
